date,auteur_com,source,commentaire,poste,date_post,auteur
23-11-2025,Serge Papys Yeboua,OLBCI,Tu causes pas avec ton gestionnaire,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Dieu Fait Grâce,OLBCI,Va te renseigner chez ton gestionnaire,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Arnaud Ives Akabla,OLBCI,"Non, le maximum pour ce salaire est de XOF 7 000 000 SUR 84 mois.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Schilo Christy,OLBCI,Oui bien sûr même plus,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Khaled Kagnon Mohamed,OLBCI,J'espère que c'est pas pour financer mariage hein,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Mankou N'zue Karimou,OLBCI,"Oui,tu l'auras.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Patrick N'dia,OLBCI,Réfléchis bien avant de prendre 10 millions là dêh !!!!!,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Bakary Kone,OLBCI,"Alloh Axel, vraiment dèh ! C'est comme tu te rendais à la Mosquée pour avoir des informations sur la bible et l'organisation de l'église. Vis versa. Pour une dernière fois et plus jamais,sans faux fuyant,avec notre dernière énergie et jurons devant la communauté nationale et internationale et nous assumons en toute responsabilité, il faut te rendre chez ton gestionnaire pour savoir tout ce qui concerne ton côté intime financier. OK ? Prochainement ce sont des cailloux qui vont te ramener à notre leçon.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Coul Djak,OLBCI,Jamais... Si tu as trop eu c'est 7,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Hussen Le Bon,OLBCI,"C'est pas sûr mon frère. Ceux-là,leur limite, c'est 7 millions avec 7 ans pour rembourser.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Adama Doumouya,OLBCI,"Prions Dieu Le Très Haut, de ne point faire de prêt bancaire.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Oneu Christian,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Moussa Bouda Ouattara,OLBCI,On dirait que lui là il veut aller au Canada,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Franck Anicet Kouadio,OLBCI,7 millions max,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Hervé Salomon Boaz,OLBCI,"En tant que croque mort, je suis heureux d'accueillir ma prochaine dépouille",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Libleu Gustave Ligoh,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Bosson Le Monument,OLBCI,Bien-sûr mais à rembourser a 10 ans si tu es d'accord avec,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Sèfou Kwadjo,OLBCI,C'est pour faire quoi d'abord ?,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Hermman The AMENA,OLBCI,3 millions,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,DavidHonorat Adjobi,OLBCI,Impossible quelque soit la banque en Côte d'Ivoire.Si c'est 350 k c'est possible dans certaines banques.,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Fanta Doumbia,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Maths En Plus,OLBCI,Va à la banque pour t'informer,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Helene Yao,OLBCI,C'est pas mieux de te rendre à la banque pour plus d'informations ?,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Amede Kouadio,OLBCI,"Possible, mais seulement que le délai de remboursement va engendrer un fort taux de remboursement.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Alexandra Kouamé,OLBCI,"Allez y ouvrir un compte soit à la BNI , soit à la boa c’est eux même qui vont vous poursuivre pour mettre votre prêt en place et le taux est potable",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Arthur Sonya,OLBCI,Bien évidemment,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kevin Assy,OLBCI,Va causer avec la banque,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Bamba Ismaïl,OLBCI,"Si tu n'as pas un bon projet fiable,mon frère ,méfie toi des prêts à la consommation,je sais de quoi je te parle,on pleure pas après",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Davy Yapo,OLBCI,Si tu fais un mauvais départ tu vas regretter toute ta vie.,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Liliane Zadi,OLBCI,"Je ne vous le conseille pas,trop cher à rembourser. Merci de voir votre projet à la baisse.7 millions au plus c’est mieux.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,président KLG,OLBCI,Bien sûr que c'est possible,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kouadio Edouard Kouame,OLBCI,Planifie cela sur 6 ans soit 4 millions chaque 3 ans . L'intérêt sera moins frère,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,M B A,OLBCI,https://www.facebook.com/reel/3744971242299753/,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Assistantmarketplace Inbox,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kévin Beniwa,OLBCI,Avec 850k le plafond est de combien ?,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Derozalega Delta,OLBCI,Vient a la bsic c'est un petit probleme,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Nelly Bohue,OLBCI,Non impossible... Tu ne pourras que bénéficier d'un prêt inférieur à 7million,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kouadio Pacôme Esaie,OLBCI,Va leur demander,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kam Daniel,OLBCI,Impossible,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Michel Zidago,OLBCI,"On sollicite pas
Apoutchou National
après hin",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,L’IvoaRian LambDa,OLBCI,Mais bien sûr… même avec 250k,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Obin Konan,OLBCI,A la SG jamais!,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Sansan Justin Dah,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Ahoussi Jean-Vincent Méa,OLBCI,Tu veux rembourser sur 100 ans oubien ?,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Isaac Bamba,OLBCI,"Tu es déjà là-bas, appel ton gestionnaire en même temps.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Serge Brou Ernest,OLBCI,"Non non non non non, jamais",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Angelo Ndri,OLBCI,"Impossible à SGCI, mon frère va ailleurs c'est mieux, sinon tu vas attraper ta tête comme l'ex entraineur des éléphants",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Salomé Ange,OLBCI,C'est mieux de quitter labas hein. Cette banque est une plaie,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
24-11-2025,Bi Danhon Narcisse Zilé,OLBCI,impossible,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Nglouan Honore,OLBCI,Non,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Pacome Tiemoko,OLBCI,Impossible,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kone Alvine Nassara,OLBCI,Sgci jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Yvette Amenan Kouadio,OLBCI,Non,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Nandoh Habobia Dabila,OLBCI,Quand tu faisais ouverture de ton compte est-ce que tu nous a demandé quelque,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Kouakou Albert Konan,OLBCI,Jamais,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Lā Beróuze Cité,OLBCI,Ils ont 7% d'intérêt dans le temps je sais pas si ça changé. Sinon tu peux prendre.,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Samajesthé Zo'ro,OLBCI,"je te déconseille , sois tu prends pour aller Europe",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Vénance Kouakou,OLBCI,Oui,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Salimata Kone,OLBCI,"En fonction des banques, ça sera maxi 9 millions; sur 10 ans. Donc 120 mois.",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Boris Le Responsable,OLBCI,"La SGCI joue plus sur la sécurité donc ce salaire ne vous permettra pas d'avoir ce montant. Dans d'autres banques, c'est possible mais sur une très longue durée (10 ans).",avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
23-11-2025,Guy Serge Gora,OLBCI,Mon frère tu veux te sucider ou quoi ?,avec un salaire de 320mil est ce possible a la banque sgbci doctroyer un pret de 10millions,23-11-2025,Alloh Axel
